lead_key,business_name,category,owner_name,phone_primary,phone_secondary,whatsapp,email,address,city,pincode,latitude,longitude,opening_hours,has_website,website_url,website_quality,rating,review_count,years_in_business,socials,source,source_url,place_id,lead_score,lead_tier,data_fetched_at,stale_after,outreach_status,opt_out,sample_site_url,pitch_deck_url,notes,contact_channel,wa_link,region,country,assigned_employee,pain_points,recommended_pitch,crm_status,crm_notes,last_contacted_at,next_callback_at
ph:+919482955900,Maruthi Pet Care Centre,Veterinary Care,,+919482955900,,,,"Service Road, New, Outer Ring Rd, Malagala, Marilingappa Extension, Nagarbhavi, Bengaluru, Karnataka 560072, India",Bengaluru,,12.977391,77.5148655,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,False,,none,4.2,3018,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJr2Bl5zI8rjsRYEDL1lmlojM,ChIJr2Bl5zI8rjsRYEDL1lmlojM,85,HOT,2026-07-27T16:31:22.165088,2026-08-26T16:31:22.165088,new,False,,,"MSG: Hi! This is Taarush, I run TK Vibes, a small web studio. I was actually looking up veterinary cares in Bengaluru last week and Maruthi Pet Care Centre kept coming up with great reviews — but I couldn't find a website, which honestly surprised me. So I went ahead and built a sample one for you. It's real, it's ready, and it's genuinely just a click away from going live. I'll send over the sample site and a short deck showing what it could do for you — no charge to look, no pressure. Would you like to see it?",whatsapp,https://wa.me/919482955900?text=Hi%21%20This%20is%20Taarush%2C%20I%20run%20TK%20Vibes%2C%20a%20small%20web%20studio.%20I%20was%20actually%20looking%20up%20veterinary%20cares%20in%20Bengaluru%20last%20week%20and%20Maruthi%20Pet%20Care%20Centre%20kept%20coming%20up%20with%20great%20reviews%20%E2%80%94%20but%20I%20couldn%27t%20find%20a%20website%2C%20which%20honestly%20surprised%20me.%20So%20I%20went%20ahead%20and%20built%20a%20sample%20one%20for%20you.%20It%27s%20real%2C%20it%27s%20ready%2C%20and%20it%27s%20genuinely%20just%20a%20click%20away%20from%20going%20live.%20I%27ll%20send%20over%20the%20sample%20site%20and%20a%20short%20deck%20showing%20what%20it%20could%20do%20for%20you%20%E2%80%94%20no%20charge%20to%20look%2C%20no%20pressure.%20Would%20you%20like%20to%20see%20it%3F,,,,,,,,,
ph:+918277431186,BTM VET clinic,Veterinary Care,,+918277431186,,,,"296, 7th main road, 7th Cross Rd, Mico Layout, Stage 2, BTM Layout, Bengaluru, Karnataka 560076, India",Bengaluru,,12.9137868,77.6060349,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,False,,none,4.5,232,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJU9I0GPAVrjsRSnFjd74kJus,ChIJU9I0GPAVrjsRSnFjd74kJus,85,HOT,2026-07-27T16:31:22.165088,2026-08-26T16:31:22.165088,new,False,,,"MSG: Hi! This is Taarush, I run TK Vibes, a small web studio. I was actually looking up veterinary cares in Bengaluru last week and BTM VET clinic kept coming up with great reviews — but I couldn't find a website, which honestly surprised me. So I went ahead and built a sample one for you. It's real, it's ready, and it's genuinely just a click away from going live. I'll send over the sample site and a short deck showing what it could do for you — no charge to look, no pressure. Would you like to see it?",whatsapp,https://wa.me/918277431186?text=Hi%21%20This%20is%20Taarush%2C%20I%20run%20TK%20Vibes%2C%20a%20small%20web%20studio.%20I%20was%20actually%20looking%20up%20veterinary%20cares%20in%20Bengaluru%20last%20week%20and%20BTM%20VET%20clinic%20kept%20coming%20up%20with%20great%20reviews%20%E2%80%94%20but%20I%20couldn%27t%20find%20a%20website%2C%20which%20honestly%20surprised%20me.%20So%20I%20went%20ahead%20and%20built%20a%20sample%20one%20for%20you.%20It%27s%20real%2C%20it%27s%20ready%2C%20and%20it%27s%20genuinely%20just%20a%20click%20away%20from%20going%20live.%20I%27ll%20send%20over%20the%20sample%20site%20and%20a%20short%20deck%20showing%20what%20it%20could%20do%20for%20you%20%E2%80%94%20no%20charge%20to%20look%2C%20no%20pressure.%20Would%20you%20like%20to%20see%20it%3F,,,,,,,,,
ph:+918296143115,Dr. Ravi's Pet Clinic,Veterinary Care,,+918296143115,,,,"No. 32, 4th temple Street road, 15th Cross Rd, Vyalikaval, Kodandarampura, Malleshwaram, Bengaluru, Karnataka 560003, India",Bengaluru,,13.005494,77.5732314,"Monday: 9:00 AM – 9:00 PM; Tuesday: 9:00 AM – 9:00 PM; Wednesday: 9:00 AM – 9:00 PM; Thursday: 9:00 AM – 9:00 PM; Friday: 9:00 AM – 9:00 PM; Saturday: 9:00 AM – 9:00 PM; Sunday: 9:00 AM – 2:00 PM, 5:00 – 9:00 PM",False,,none,4.6,1271,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJn5x6ZyoWrjsRN5DU0T1XlpM,ChIJn5x6ZyoWrjsRN5DU0T1XlpM,85,HOT,2026-07-27T16:31:22.165088,2026-08-26T16:31:22.165088,new,False,,,"MSG: Hi! This is Taarush, I run TK Vibes, a small web studio. I was actually looking up veterinary cares in Bengaluru last week and Dr. Ravi's Pet Clinic kept coming up with great reviews — but I couldn't find a website, which honestly surprised me. So I went ahead and built a sample one for you. It's real, it's ready, and it's genuinely just a click away from going live. I'll send over the sample site and a short deck showing what it could do for you — no charge to look, no pressure. Would you like to see it?",whatsapp,https://wa.me/918296143115?text=Hi%21%20This%20is%20Taarush%2C%20I%20run%20TK%20Vibes%2C%20a%20small%20web%20studio.%20I%20was%20actually%20looking%20up%20veterinary%20cares%20in%20Bengaluru%20last%20week%20and%20Dr.%20Ravi%27s%20Pet%20Clinic%20kept%20coming%20up%20with%20great%20reviews%20%E2%80%94%20but%20I%20couldn%27t%20find%20a%20website%2C%20which%20honestly%20surprised%20me.%20So%20I%20went%20ahead%20and%20built%20a%20sample%20one%20for%20you.%20It%27s%20real%2C%20it%27s%20ready%2C%20and%20it%27s%20genuinely%20just%20a%20click%20away%20from%20going%20live.%20I%27ll%20send%20over%20the%20sample%20site%20and%20a%20short%20deck%20showing%20what%20it%20could%20do%20for%20you%20%E2%80%94%20no%20charge%20to%20look%2C%20no%20pressure.%20Would%20you%20like%20to%20see%20it%3F,,,,,,,,,
ph:+919606994627,Dr. Paws Indiranagar | 24x7 Veterinary Hospital,Veterinary Care,,+919606994627,,,,"3626, 7th Cross Road, 13th G Main Rd, HAL 2nd Stage, Doopanahalli, Indiranagar, Bengaluru, Karnataka 560071, India",Bengaluru,,12.9655253,77.6385461,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,False,,none,4.8,492,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJk_MD6A8VrjsR03gk9J7tIFg,ChIJk_MD6A8VrjsR03gk9J7tIFg,85,HOT,2026-07-27T16:31:22.894745,2026-08-26T16:31:22.894745,new,False,,,"MSG: Hi! This is Taarush, I run TK Vibes, a small web studio. I was actually looking up veterinary cares in Bengaluru last week and Dr. Paws Indiranagar kept coming up with great reviews — but I couldn't find a website, which honestly surprised me. So I went ahead and built a sample one for you. It's real, it's ready, and it's genuinely just a click away from going live. I'll send over the sample site and a short deck showing what it could do for you — no charge to look, no pressure. Would you like to see it?",whatsapp,https://wa.me/919606994627?text=Hi%21%20This%20is%20Taarush%2C%20I%20run%20TK%20Vibes%2C%20a%20small%20web%20studio.%20I%20was%20actually%20looking%20up%20veterinary%20cares%20in%20Bengaluru%20last%20week%20and%20Dr.%20Paws%20Indiranagar%20kept%20coming%20up%20with%20great%20reviews%20%E2%80%94%20but%20I%20couldn%27t%20find%20a%20website%2C%20which%20honestly%20surprised%20me.%20So%20I%20went%20ahead%20and%20built%20a%20sample%20one%20for%20you.%20It%27s%20real%2C%20it%27s%20ready%2C%20and%20it%27s%20genuinely%20just%20a%20click%20away%20from%20going%20live.%20I%27ll%20send%20over%20the%20sample%20site%20and%20a%20short%20deck%20showing%20what%20it%20could%20do%20for%20you%20%E2%80%94%20no%20charge%20to%20look%2C%20no%20pressure.%20Would%20you%20like%20to%20see%20it%3F,,,,,,,,,
ph:+919811170773,Dr Jha Dental Clinic and Implant Center,Dental Clinic,,+919811170773,,,,"E 7A, 441, Street No. 7A, near Nirankari Bhawan, Block E, Sangam Vihar, New Delhi, Delhi 110080, India",Delhi,,28.5034994,77.2456817,Monday: 7:00 AM – 11:00 PM; Tuesday: 7:00 AM – 11:00 PM; Wednesday: 7:00 AM – 11:00 PM; Thursday: 7:00 AM – 11:00 PM; Friday: 7:00 AM – 11:00 PM; Saturday: 7:00 AM – 11:00 PM; Sunday: 7:00 AM – 11:00 PM,False,,none,4.9,938,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJ5WrrXwfhDDkRxMb8LfMETpY,ChIJ5WrrXwfhDDkRxMb8LfMETpY,85,HOT,2026-08-03T14:14:36.612545,2026-09-02T14:14:36.612545,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No website — losing customers to competitors with online presence | No email listed — missed lead capture opportunities | Patients search for 'dentist near me' — losing local search traffic without a site,"Lead-gen website + local SEO | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+919811119334,Sai Dental & Implant Clinic,Dental Clinic,,+919811119334,,,,"F-112, Main Road, Mohammadpur, Rama Krishna Puram, New Delhi, Delhi 110066, India",Delhi,,28.5645075,77.187286,Monday: 10:00 AM – 9:00 PM; Tuesday: 10:00 AM – 9:00 PM; Wednesday: 10:00 AM – 9:00 PM; Thursday: 10:00 AM – 9:00 PM; Friday: 10:00 AM – 9:00 PM; Saturday: 10:00 AM – 9:00 PM; Sunday: 10:00 AM – 2:00 PM,False,,none,5.0,895,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJF6KPrYUdDTkR1c-6SGnoQfc,ChIJF6KPrYUdDTkR1c-6SGnoQfc,85,HOT,2026-08-03T14:14:36.612545,2026-09-02T14:14:36.612545,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No website — losing customers to competitors with online presence | No email listed — missed lead capture opportunities | Patients search for 'dentist near me' — losing local search traffic without a site,"Lead-gen website + local SEO | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+918368784559,DENTAL CLINICa,Dental Clinic,,+918368784559,,,,"Fa-99, Thokar -4, Abul Fazal Enclave, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",Delhi,,28.5550325,77.2980834,Monday: 10:00 AM – 11:00 PM; Tuesday: 10:00 AM – 11:00 PM; Wednesday: 10:00 AM – 11:00 PM; Thursday: 10:00 AM – 11:00 PM; Friday: 10:00 AM – 11:00 PM; Saturday: 10:00 AM – 11:00 PM; Sunday: 10:00 AM – 11:00 PM,False,,none,4.9,288,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJJ70UNIHlDDkR0A0o9D2uTa8,ChIJJ70UNIHlDDkR0A0o9D2uTa8,85,HOT,2026-08-03T14:14:36.613533,2026-09-02T14:14:36.613533,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No website — losing customers to competitors with online presence | No email listed — missed lead capture opportunities | Patients search for 'dentist near me' — losing local search traffic without a site,"Lead-gen website + local SEO | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+919560461022,"Triveni Dental Clinic, Implant & Maxillofacial Centre",Doctor,,+919560461022,,,sharmadr.rahul@yahoo.com,"SCO 72, next to Sanjha Chulha restaurant, Huda Market, Sector 26, Sector 46, Faridabad, Haryana 121010, India",Delhi,,28.4377745,77.2983096,"Monday: 10:00 AM – 2:00 PM, 5:00 – 8:30 PM; Tuesday: 10:00 AM – 2:00 PM, 5:00 – 8:30 PM; Wednesday: 10:00 AM – 2:00 PM, 5:00 – 8:30 PM; Thursday: 10:00 AM – 2:00 PM, 5:00 – 8:30 PM; Friday: 10:00 AM – 2:00 PM, 5:00 – 8:30 PM; Saturday: 10:00 AM – 2:00 PM, 5:00 – 8:30 PM; Sunday: 10:00 AM – 2:00 PM",True,http://www.dentalfaridabad.com/,weak,4.9,221,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJORBebfDdDDkR2ptRn9Yl9dk,ChIJORBebfDdDDkR2ptRn9Yl9dk,60,WARM,2026-08-03T14:14:36.612545,2026-09-02T14:14:36.612545,new,False,,,,email,,Delhi NCR,India,Jashmit Bhalla,"Outdated/basic website — poor first impression, likely losing mobile visitors | Patients expect online booking and doctor profiles — missing without a website","Website redesign + SEO optimization | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+911141617777,Green Park Dental,Dentist,,+911141617777,,,info@greenparkdental.com,"H-4, Block H, Green Park Extension, Green Park, New Delhi, Delhi 110016, India",Delhi,,28.5598249,77.2058092,"Monday: Closed; Tuesday: 9:00 AM – 1:00 PM, 4:00 – 7:00 PM; Wednesday: 9:00 AM – 1:00 PM, 4:00 – 7:00 PM; Thursday: 9:00 AM – 1:00 PM, 4:00 – 7:00 PM; Friday: 9:00 AM – 1:00 PM, 4:00 – 7:00 PM; Saturday: 9:00 AM – 1:00 PM, 4:00 – 7:00 PM; Sunday: Closed",True,http://greenparkdental.com/,weak,4.9,2944,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJzaHo3nHiDDkR0O3Cj0tq52E,ChIJzaHo3nHiDDkR0O3Cj0tq52E,60,WARM,2026-08-03T14:14:36.612545,2026-09-02T14:14:36.612545,new,False,,,,email,,Delhi NCR,India,Jashmit Bhalla,"Outdated/basic website — poor first impression, likely losing mobile visitors | Patients search for 'dentist near me' — losing local search traffic without a site","Website redesign + SEO optimization | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+918882663577,SOUTHPOINT DENTISTRY | Dental clinic ion CGHS DGEHS DMRC & MCD panel,Dental Clinic,,+918882663577,,,dentistrysouthpoint@gmail.com,"14-B ground floor K Pocket, Sheikh Sarai phase II Near Tansport Authority of sheikh sarai, Pocket K, Phase II, Malviya Nagar, New Delhi, Delhi 110017, India",Delhi,,28.534395,77.2308571,Monday: 10:00 AM – 8:00 PM; Tuesday: 10:00 AM – 8:00 PM; Wednesday: 10:00 AM – 8:00 PM; Thursday: 10:00 AM – 8:00 PM; Friday: 10:00 AM – 8:00 PM; Saturday: 10:00 AM – 8:00 PM; Sunday: Closed,True,http://www.southpointdentistry.in/,weak,4.9,415,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJx5aE-fLhDDkRQJ--ocue5Y8,ChIJx5aE-fLhDDkRQJ--ocue5Y8,60,WARM,2026-08-03T14:14:36.613533,2026-09-02T14:14:36.613533,new,False,,,,email,,Delhi NCR,India,Jashmit Bhalla,"Outdated/basic website — poor first impression, likely losing mobile visitors | Patients search for 'dentist near me' — losing local search traffic without a site","Website redesign + SEO optimization | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+919811106377,Smile Delhi - The Dental Clinic,Dentist,,+919811106377,,,,"D-1065, Block D, Friends Colony East, New Friends Colony, New Delhi, Delhi 110065, India",Delhi,,28.5684347,77.2657059,Monday: 10:00 AM – 7:00 PM; Tuesday: 10:00 AM – 7:00 PM; Wednesday: 10:00 AM – 7:00 PM; Thursday: 10:00 AM – 7:00 PM; Friday: 10:00 AM – 7:00 PM; Saturday: 10:00 AM – 7:00 PM; Sunday: Closed,True,https://www.dentalclinicdelhi.com/?utm_source=gmb,ok,4.9,263,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJ4XkrGqLjDDkRL9AGttq-Xxk,ChIJ4XkrGqLjDDkRL9AGttq-Xxk,40,COLD,2026-08-03T14:14:36.612545,2026-09-02T14:14:36.612545,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No email listed — missed lead capture opportunities | Patients search for 'dentist near me' — losing local search traffic without a site,"SEO + review generation + conversion optimization | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+919999824676,THE DENTIST DENTAL CLINIC ( CGHS Empaneled ),Dental Clinic,,+919999824676,,,,"MAIN TANKI ROAD, GALI NO.5, Badarpur, near CPS SCHOOL, Shakti Vihar, Mithapur, New Delhi, Delhi 110044, India",Delhi,,28.5002476,77.3212077,"Monday: 9:30 AM – 2:00 PM, 5:00 – 9:00 PM; Tuesday: 9:30 AM – 2:00 PM, 5:00 – 9:00 PM; Wednesday: 9:30 AM – 2:00 PM, 5:00 – 9:00 PM; Thursday: 9:30 AM – 2:00 PM, 5:00 – 9:00 PM; Friday: 9:30 AM – 2:00 PM, 5:00 – 9:00 PM; Saturday: 9:30 AM – 2:00 PM, 5:00 – 9:00 PM; Sunday: 2:00 – 8:00 PM",True,https://www.drpradeepsharma.com/,ok,5.0,310,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJ9_2u80bnDDkR1mfI6FDcV8k,ChIJ9_2u80bnDDkR1mfI6FDcV8k,40,COLD,2026-08-03T14:14:36.612545,2026-09-02T14:14:36.612545,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No email listed — missed lead capture opportunities | Patients search for 'dentist near me' — losing local search traffic without a site,"SEO + review generation + conversion optimization | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+917676602626,Stunning Dentistry,Dental Clinic,,+917676602626,,,,"1st Floor, A-3, Kailash Colony, Block A, Greater Kailash, New Delhi, Delhi 110048, India",Delhi,,28.5535969,77.2438697,Monday: 9:00 AM – 9:00 PM; Tuesday: 9:00 AM – 9:00 PM; Wednesday: 9:00 AM – 9:00 PM; Thursday: 9:00 AM – 9:00 PM; Friday: 9:00 AM – 9:00 PM; Saturday: 9:00 AM – 9:00 PM; Sunday: Closed,True,https://www.stunningdentistry.com/,ok,4.6,1122,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJVVVVRTPiDDkRtS-wh-nHXZ8,ChIJVVVVRTPiDDkRtS-wh-nHXZ8,40,COLD,2026-08-03T14:14:36.612545,2026-09-02T14:14:36.612545,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No email listed — missed lead capture opportunities | Patients search for 'dentist near me' — losing local search traffic without a site,"SEO + review generation + conversion optimization | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+919810524169,The Sterling Dental Clinic,Dental Clinic,,+919810524169,,,,"16-A, Palam Marg, Block B, Vasant Vihar, New Delhi, Delhi 110057, India",Delhi,,28.5674511,77.1646007,Monday: 9:00 AM – 8:00 PM; Tuesday: 9:00 AM – 8:00 PM; Wednesday: 9:00 AM – 8:00 PM; Thursday: 9:00 AM – 8:00 PM; Friday: 9:00 AM – 8:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: 9:00 AM – 12:00 PM,True,https://www.sterlingdentalclinic.com/?utm_source=google&utm_medium=google+my+business&utm_campaign=gmb-homepage,ok,4.9,653,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJPYonm07iDDkRioDuSZTGRc8,ChIJPYonm07iDDkRioDuSZTGRc8,40,COLD,2026-08-03T14:14:36.612545,2026-09-02T14:14:36.612545,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No email listed — missed lead capture opportunities | Patients search for 'dentist near me' — losing local search traffic without a site,"SEO + review generation + conversion optimization | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+918595519245,The Caring Touch,Dental Clinic,,+918595519245,,,,"R-721, Block R, Rajender Nagar Part 1, New Rajinder Nagar, New Delhi, Delhi, 110060, India",Delhi,,28.6339395,77.1805971,Monday: 10:00 AM – 8:00 PM; Tuesday: 10:00 AM – 8:00 PM; Wednesday: 10:00 AM – 8:00 PM; Thursday: 10:00 AM – 8:00 PM; Friday: 10:00 AM – 8:00 PM; Saturday: 10:00 AM – 8:00 PM; Sunday: Closed,True,https://www.thecaringtouch.in/,ok,4.9,6466,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJOX_8ursCDTkRkCUxOnfpU0M,ChIJOX_8ursCDTkRkCUxOnfpU0M,40,COLD,2026-08-03T14:14:36.612545,2026-09-02T14:14:36.612545,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No email listed — missed lead capture opportunities | Patients search for 'dentist near me' — losing local search traffic without a site,"SEO + review generation + conversion optimization | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+919560553331,Delhi Dental Cosmetics,Dental Clinic,,+919560553331,,,,"2413 Basement, Hudson Ln, Kingsway Camp, GTB Nagar, Delhi, 110033, India",Delhi,,28.6960799,77.205271,"Monday: 9:30 AM – 1:30 PM, 5:00 – 8:00 PM; Tuesday: 9:30 AM – 1:30 PM, 5:00 – 8:00 PM; Wednesday: 9:30 AM – 1:30 PM, 5:00 – 8:00 PM; Thursday: 9:30 AM – 1:30 PM, 5:00 – 8:00 PM; Friday: 9:30 AM – 1:30 PM, 5:00 – 8:00 PM; Saturday: 9:30 AM – 1:30 PM, 5:00 – 8:00 PM; Sunday: Closed",True,https://delhidentalcosmetics.com/,ok,4.9,857,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJ68TtD_L9DDkRhxC3ionxQmk,ChIJ68TtD_L9DDkRhxC3ionxQmk,40,COLD,2026-08-03T14:14:36.612545,2026-09-02T14:14:36.612545,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No email listed — missed lead capture opportunities | Patients search for 'dentist near me' — losing local search traffic without a site,"SEO + review generation + conversion optimization | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+919266665081,Dent Ally,Dental Clinic,,+919266665081,,,,"B-18, Balbir Saxena Marg, Block B, Gulmohar Park, New Delhi, Delhi 110049, India",Delhi,,28.5559251,77.2108287,Monday: 10:00 AM – 8:00 PM; Tuesday: 10:00 AM – 8:00 PM; Wednesday: 10:00 AM – 8:00 PM; Thursday: 10:00 AM – 8:00 PM; Friday: 10:00 AM – 8:00 PM; Saturday: 10:00 AM – 8:00 PM; Sunday: Closed,True,https://dentally.in/,ok,4.9,407,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJJfpJYmziDDkRytu6XFz0qGQ,ChIJJfpJYmziDDkRytu6XFz0qGQ,40,COLD,2026-08-03T14:14:36.612545,2026-09-02T14:14:36.612545,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No email listed — missed lead capture opportunities | Patients search for 'dentist near me' — losing local search traffic without a site,"SEO + review generation + conversion optimization | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+919711260434,Healthy Smiles Dental Clinic,Dental Clinic,,+919711260434,,,,"124/5A, Shaheed Jeet Singh Marg, near Qutab Institutional Area, Naraina, Block A, Katwaria Sarai, New Delhi, Delhi 110016, India",Delhi,,28.5403622,77.1858535,Monday: 9:30 AM – 9:00 PM; Tuesday: 9:30 AM – 9:00 PM; Wednesday: 9:30 AM – 9:00 PM; Thursday: 9:30 AM – 9:00 PM; Friday: 9:30 AM – 9:00 PM; Saturday: 9:30 AM – 9:00 PM; Sunday: 9:30 AM – 9:00 PM,True,https://healthysmilesdentalclinics.com/,ok,4.9,463,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJIRnGgPAdDTkRD0y4RitXsME,ChIJIRnGgPAdDTkRD0y4RitXsME,40,COLD,2026-08-03T14:14:36.612545,2026-09-02T14:14:36.612545,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No email listed — missed lead capture opportunities | Patients search for 'dentist near me' — losing local search traffic without a site,"SEO + review generation + conversion optimization | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+919910504444,Smile dental care,Dentist,,+919910504444,,,,"Bada, 69- C, Gurudwara Rd, Gautam Nagar, New Delhi, Delhi 110049, India",Delhi,,28.5609879,77.212148,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,True,https://www.eka.care/doctor/anupam?utm_campaign=112022&utm_medium=website&utm_source=gmb,ok,4.9,939,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJt0VgSWniDDkRN_wca91TQsg,ChIJt0VgSWniDDkRN_wca91TQsg,40,COLD,2026-08-03T14:14:36.613533,2026-09-02T14:14:36.613533,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No email listed — missed lead capture opportunities | Patients search for 'dentist near me' — losing local search traffic without a site,"SEO + review generation + conversion optimization | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+919310037715,Oraa Care Smile Dental Clinic,Dental Clinic,,+919310037715,,,,"Goma Plaza, E-516, Ramphal Chowk Rd, Block E, Sector 7 Dwarka, Palam, New Delhi, Delhi, 110075, India",Delhi,,28.5850012,77.0720511,Monday: 10:00 AM – 9:00 PM; Tuesday: 10:00 AM – 9:00 PM; Wednesday: 10:00 AM – 8:30 PM; Thursday: 10:00 AM – 8:30 PM; Friday: 10:00 AM – 8:30 PM; Saturday: 10:00 AM – 9:00 PM; Sunday: 10:00 AM – 9:00 PM,True,https://drraodentalclinic.com/,ok,4.9,945,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJbZFgQBYbDTkR4aXX98cHAeo,ChIJbZFgQBYbDTkR4aXX98cHAeo,40,COLD,2026-08-03T14:14:36.613533,2026-09-02T14:14:36.613533,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No email listed — missed lead capture opportunities | Patients search for 'dentist near me' — losing local search traffic without a site,"SEO + review generation + conversion optimization | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+919810015577,GEETANJALI DENTAL OPTIONS,Dental Clinic,,+919810015577,,,,"B17 Ground floor,Geetanjali Enclave,Malviya Nagar Main Panchsheel Shivalik, Best Dentist Implantologist Root Canal Specialist, Geetanjali Marg, opposite MMTC Road, Shivalik Enclave, Block B, Market, Malviya Nagar, New Delhi, Delhi 110017, India",Delhi,,28.5321231,77.2026607,Monday: 9:30 AM – 8:30 PM; Tuesday: 9:30 AM – 8:30 PM; Wednesday: 9:30 AM – 8:30 PM; Thursday: 10:30 AM – 1:00 PM; Friday: 9:30 AM – 8:30 PM; Saturday: 9:30 AM – 8:30 PM; Sunday: 9:00 AM – 8:30 PM,True,https://geetanjalidental.in/?utm_source=GMB&utm_medium=organic,ok,4.9,1451,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJuaJhWwLiDDkRCeeK4UxoWL8,ChIJuaJhWwLiDDkRCeeK4UxoWL8,40,COLD,2026-08-03T14:14:36.613533,2026-09-02T14:14:36.613533,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No email listed — missed lead capture opportunities | Patients search for 'dentist near me' — losing local search traffic without a site,"SEO + review generation + conversion optimization | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
